LINK-DIR,DATE-TIME,EPOCH-60MIN,LENGTH,COUNT,MEAN
1212846345F,15/10/2018 11:00,11,64,69,94.6
1212846345F,15/10/2018 12:00,12,64,65,91
1212846345F,15/10/2018 13:00,13,64,65,93
1212846345F,15/10/2018 14:00,14,64,82,92.7
1212846345F,15/10/2018 15:00,15,64,72,91
1212846345F,15/10/2018 16:00,16,64,52,88.6
1212846345F,15/10/2018 17:00,17,64,38,89.8
1212846345F,15/10/2018 18:00,18,64,26,89.2
1212846345F,15/10/2018 19:00,19,64,14,90.9
1212846345F,15/10/2018 20:00,20,64,9,90.1
1212846345F,15/10/2018 21:00,21,64,2,97
1212846345F,15/10/2018 22:00,22,64,4,95.5
1212846345F,15/10/2018 23:00,23,64,9,91
1212846345F,16/10/2018 0:00,0,64,10,93.5
1212846345F,16/10/2018 1:00,1,64,9,91.6
1212846345F,16/10/2018 2:00,2,64,7,93.3
1212846345F,16/10/2018 3:00,3,64,6,89.3
1212846345F,16/10/2018 4:00,4,64,8,95.1
1212846345F,16/10/2018 5:00,5,64,42,96.3
1212846345F,16/10/2018 6:00,6,64,62,94.3
1212846345F,16/10/2018 7:00,7,64,71,91.9
1212846345F,16/10/2018 8:00,8,64,85,94.2
1212846345F,16/10/2018 9:00,9,64,69,94.4
1212846345F,16/10/2018 10:00,10,64,59,93.5
1212846345F,16/10/2018 11:00,11,64,61,94.1
1212846345F,16/10/2018 12:00,12,64,54,94.2
1212846345F,16/10/2018 13:00,13,64,61,93.6
1212846345F,16/10/2018 14:00,14,64,74,91.1
1212846345F,16/10/2018 15:00,15,64,69,90.1
1212846345F,16/10/2018 16:00,16,64,61,81
1212846345F,16/10/2018 17:00,17,64,50,90.6
1212846345F,16/10/2018 18:00,18,64,26,92.4
1212846345F,16/10/2018 19:00,19,64,14,94
1212846345F,16/10/2018 20:00,20,64,12,91.2
1212846345F,16/10/2018 21:00,21,64,14,94.1
1212846345F,16/10/2018 22:00,22,64,18,98
1212846345F,16/10/2018 23:00,23,64,3,95.7
1212846345F,17/10/2018 0:00,0,64,11,89.3
1212846345F,17/10/2018 1:00,1,64,7,88.3
1212846345F,17/10/2018 2:00,2,64,8,95.4
1212846345F,17/10/2018 3:00,3,64,11,95.5
1212846345F,17/10/2018 4:00,4,64,13,93.8
1212846345F,17/10/2018 5:00,5,64,41,93
1212846345F,17/10/2018 6:00,6,64,75,94.3
1212846345F,17/10/2018 7:00,7,64,70,93.7
1212846345F,17/10/2018 8:00,8,64,74,94.5
1212846345F,17/10/2018 9:00,9,64,76,93.2
1212846345F,17/10/2018 10:00,10,64,73,94.2
1212846345F,17/10/2018 11:00,11,64,66,93.2
1212846345F,17/10/2018 12:00,12,64,64,93.6
1212846345F,17/10/2018 13:00,13,64,62,94
1212846345F,17/10/2018 14:00,14,64,95,89.1
1212846345F,17/10/2018 15:00,15,64,74,88.1
1212846345F,17/10/2018 16:00,16,64,64,84.3
1212846345F,17/10/2018 17:00,17,64,47,88.6
1212846345F,17/10/2018 18:00,18,64,34,92.1
1212846345F,17/10/2018 19:00,19,64,12,87.2
1212846345F,17/10/2018 20:00,20,64,23,91.2
1212846345F,17/10/2018 21:00,21,64,19,93.3
1212846345F,17/10/2018 22:00,22,64,11,92.5
1212846345F,17/10/2018 23:00,23,64,8,86.9
1212846345F,18/10/2018 0:00,0,64,8,89.2
1212846345F,18/10/2018 1:00,1,64,7,91.1
1212846345F,18/10/2018 2:00,2,64,12,89.2
1212846345F,18/10/2018 3:00,3,64,21,88.7
1212846345F,18/10/2018 4:00,4,64,12,93.8
1212846345F,18/10/2018 5:00,5,64,34,93.4
1212846345F,18/10/2018 6:00,6,64,63,95.6
1212846345F,18/10/2018 7:00,7,64,73,92.6
1212846345F,18/10/2018 8:00,8,64,82,92.9
1212846345F,18/10/2018 9:00,9,64,53,92.8
1212846345F,18/10/2018 10:00,10,64,67,89.7
1212846345F,18/10/2018 11:00,11,64,75,90.5
1212846345F,18/10/2018 12:00,12,64,75,93.3
1212846345F,18/10/2018 13:00,13,64,62,93.1
1212846345F,18/10/2018 14:00,14,64,99,91.2
1212846345F,18/10/2018 15:00,15,64,91,80.4
1212846345F,18/10/2018 16:00,16,64,84,83
1212846345F,18/10/2018 17:00,17,64,72,86.6
1212846345F,18/10/2018 18:00,18,64,55,88.5
1212846345F,18/10/2018 19:00,19,64,26,93.5
1212846345F,18/10/2018 20:00,20,64,26,94.2
1212846345F,18/10/2018 21:00,21,64,16,94.3
1212846345F,18/10/2018 22:00,22,64,16,92.8
1212846345F,18/10/2018 23:00,23,64,7,90.9
1212846345F,19/10/2018 0:00,0,64,5,91.8
1212846345F,19/10/2018 1:00,1,64,5,94.8
1212846345F,19/10/2018 2:00,2,64,14,82.4
1212846345F,19/10/2018 3:00,3,64,10,93.2
1212846345F,19/10/2018 4:00,4,64,12,95
1212846345F,19/10/2018 5:00,5,64,43,95.8
1212846345F,19/10/2018 6:00,6,64,71,96.8
1212846345F,19/10/2018 7:00,7,64,75,93.3
1212846345F,19/10/2018 8:00,8,64,72,91.7
1212846345F,19/10/2018 9:00,9,64,89,93.1
1212846345F,19/10/2018 10:00,10,64,75,93.3
1212846345F,19/10/2018 11:00,11,64,65,92.2
1212846345F,19/10/2018 12:00,12,64,74,92.6
1212846345F,19/10/2018 13:00,13,64,90,92.5
1212846345F,19/10/2018 14:00,14,64,75,81.9
1212846345F,19/10/2018 15:00,15,64,101,55.4
1212846345F,19/10/2018 16:00,16,64,55,57
1212846345F,19/10/2018 17:00,17,64,54,65.9
1212846345F,19/10/2018 18:00,18,64,36,82.2
1212846345F,19/10/2018 19:00,19,64,19,93.9
1212846345F,19/10/2018 20:00,20,64,26,90.1
1212846345F,19/10/2018 21:00,21,64,14,93.6
1212846345F,19/10/2018 22:00,22,64,10,93.2
1212846345F,19/10/2018 23:00,23,64,7,89.1
1212846345F,20/10/2018 0:00,0,64,7,90.4
1212846345F,20/10/2018 1:00,1,64,5,88.8
1212846345F,20/10/2018 2:00,2,64,10,93.7
1212846345F,20/10/2018 3:00,3,64,7,95
1212846345F,20/10/2018 4:00,4,64,10,91.7
1212846345F,20/10/2018 5:00,5,64,10,95
1212846345F,20/10/2018 6:00,6,64,20,97.3
1212846345F,20/10/2018 7:00,7,64,36,95.8
1212846345F,20/10/2018 8:00,8,64,39,92.8
1212846345F,20/10/2018 9:00,9,64,53,93.3
1212846345F,20/10/2018 10:00,10,64,60,92.9
1212846345F,20/10/2018 11:00,11,64,42,60.2
1212846345F,20/10/2018 12:00,12,64,75,40.9
1212846345F,20/10/2018 13:00,13,64,57,84.7
1212846345F,20/10/2018 14:00,14,64,35,95.3
1212846345F,20/10/2018 15:00,15,64,29,94.4
1212846345F,20/10/2018 16:00,16,64,23,95.4
1212846345F,20/10/2018 17:00,17,64,25,90.2
1212846345F,20/10/2018 18:00,18,64,17,90.4
1212846345F,20/10/2018 19:00,19,64,5,87
1212846345F,20/10/2018 20:00,20,64,6,95.8
1212846345F,20/10/2018 21:00,21,64,8,94.8
1212846345F,20/10/2018 22:00,22,64,6,102
1212846345F,20/10/2018 23:00,23,64,9,92.3
1212846345F,21/10/2018 0:00,0,64,8,97.8
1212846345F,21/10/2018 1:00,1,64,2,97
1212846345F,21/10/2018 2:00,2,64,1,91
1212846345F,21/10/2018 3:00,3,64,1,100
1212846345F,21/10/2018 4:00,4,64,1,96
1212846345F,21/10/2018 5:00,5,64,5,96.8
1212846345F,21/10/2018 6:00,6,64,8,98
1212846345F,21/10/2018 7:00,7,64,14,95.4
1212846345F,21/10/2018 8:00,8,64,31,97
1212846345F,21/10/2018 9:00,9,64,24,96
1212846345F,21/10/2018 11:00,11,64,26,93
1212846345F,21/10/2018 12:00,12,64,48,95.1
1212846345F,21/10/2018 13:00,13,64,29,96.9
1212846345F,21/10/2018 14:00,14,64,28,71.8
1212846345F,21/10/2018 15:00,15,64,24,69
1212846345F,21/10/2018 16:00,16,64,22,92.9
1212846345F,21/10/2018 17:00,17,64,15,96.4
1212846345F,21/10/2018 18:00,18,64,17,91
1212846345F,21/10/2018 19:00,19,64,16,96.7
1212846345F,21/10/2018 20:00,20,64,19,88.1
1212846345F,21/10/2018 21:00,21,64,15,94.7
1212846345F,21/10/2018 22:00,22,64,10,86
1212846345F,21/10/2018 23:00,23,64,8,99.1
1212846345F,22/10/2018 0:00,0,64,8,91.5
1212846345F,22/10/2018 1:00,1,64,8,89.6
1212846345F,22/10/2018 2:00,2,64,8,90
1212846345F,22/10/2018 3:00,3,64,15,94.8
1212846345F,22/10/2018 4:00,4,64,15,97.6
1212846345F,22/10/2018 5:00,5,64,40,95.2
1212846345F,22/10/2018 6:00,6,64,85,95.1
1212846345F,22/10/2018 7:00,7,64,88,95.6
1212846345F,22/10/2018 8:00,8,64,75,93.5
1212846345F,22/10/2018 9:00,9,64,79,94.5
1212846345F,22/10/2018 10:00,10,64,72,93.8
1212846345F,22/10/2018 11:00,11,64,68,94.1
1212846345F,22/10/2018 12:00,12,64,82,93.5
1212846345F,22/10/2018 13:00,13,64,77,94.8
1212846345F,22/10/2018 14:00,14,64,80,90.4
1212846345F,22/10/2018 15:00,15,64,92,88.6
1212846345F,22/10/2018 16:00,16,64,56,85.4
1212846345F,22/10/2018 17:00,17,64,60,89.5
1212846345F,22/10/2018 18:00,18,64,59,89
1212846345F,22/10/2018 19:00,19,64,24,93.1
1212846345F,22/10/2018 20:00,20,64,8,95.5
1212846345F,22/10/2018 21:00,21,64,17,80
1212846345F,22/10/2018 22:00,22,64,6,91.5
1212846345F,22/10/2018 23:00,23,64,7,94.3
1212846345F,23/10/2018 0:00,0,64,17,90
1212846345F,23/10/2018 1:00,1,64,5,94.2
1212846345F,23/10/2018 2:00,2,64,10,89.1
1212846345F,23/10/2018 3:00,3,64,11,91.5
1212846345F,23/10/2018 4:00,4,64,21,94
1212846345F,23/10/2018 5:00,5,64,46,96.2
1212846345F,23/10/2018 6:00,6,64,73,95.3
1212846345F,23/10/2018 7:00,7,64,85,94.4
1212846345F,23/10/2018 8:00,8,64,81,92.6
1212846345F,23/10/2018 9:00,9,64,80,93.4
1212846345F,23/10/2018 10:00,10,64,77,92.6
1212846345F,23/10/2018 11:00,11,64,64,94.1
1212846345F,23/10/2018 12:00,12,64,69,94.1
1212846345F,23/10/2018 13:00,13,64,72,93.9
1212846345F,23/10/2018 14:00,14,64,77,91.5
1212846345F,23/10/2018 15:00,15,64,87,88.5
1212846345F,23/10/2018 16:00,16,64,59,84.8
1212846345F,23/10/2018 17:00,17,64,56,89.9
1212846345F,23/10/2018 18:00,18,64,47,91.2
1212846345F,23/10/2018 19:00,19,64,23,91.3
1212846345F,23/10/2018 20:00,20,64,14,91.7
1212846345F,23/10/2018 21:00,21,64,21,63.3
1212846345F,23/10/2018 22:00,22,64,14,69.2
1212846345F,23/10/2018 23:00,23,64,7,72.1
1212846345F,24/10/2018 0:00,0,64,6,78.8
1212846345F,24/10/2018 1:00,1,64,7,77.9
1212846345F,24/10/2018 2:00,2,64,9,66.6
1212846345F,24/10/2018 3:00,3,64,14,83.4
1212846345F,24/10/2018 4:00,4,64,23,97.7
1212846345F,24/10/2018 5:00,5,64,48,95.6
1212846345F,24/10/2018 6:00,6,64,81,94.2
1212846345F,24/10/2018 7:00,7,64,98,90
1212846345F,24/10/2018 8:00,8,64,84,93.4
1212846345F,24/10/2018 9:00,9,64,91,92.8
1212846345F,24/10/2018 10:00,10,64,56,94.7
1212846345F,24/10/2018 11:00,11,64,66,93.8
1212846345F,24/10/2018 12:00,12,64,60,94.3
1212846345F,24/10/2018 13:00,13,64,72,93.1
1212846345F,24/10/2018 14:00,14,64,85,90.4
1212846345F,24/10/2018 15:00,15,64,84,89
1212846345F,24/10/2018 16:00,16,64,61,81.9
1212846345F,24/10/2018 17:00,17,64,60,86
1212846345F,24/10/2018 18:00,18,64,50,87.9
1212846345F,24/10/2018 19:00,19,64,18,95.3
1212846345F,24/10/2018 20:00,20,64,33,90.1
1212846345F,24/10/2018 21:00,21,64,14,87.2
1212846345F,24/10/2018 22:00,22,64,18,87.7
1212846345F,24/10/2018 23:00,23,64,10,79.1
1212846345F,25/10/2018 0:00,0,64,9,78.6
1212846345F,25/10/2018 1:00,1,64,13,65.1
1212846345F,25/10/2018 2:00,2,64,12,82.4
1212846345F,25/10/2018 3:00,3,64,9,96.3
1212846345F,25/10/2018 4:00,4,64,17,96.6
1212846345F,25/10/2018 5:00,5,64,53,95.6
1212846345F,25/10/2018 6:00,6,64,66,95.5
1212846345F,25/10/2018 7:00,7,64,83,95.3
1212846345F,25/10/2018 8:00,8,64,93,93.4
1212846345F,25/10/2018 9:00,9,64,65,93
1212846345F,25/10/2018 10:00,10,64,58,95.4
1212846345F,25/10/2018 11:00,11,64,68,94
1212846345F,25/10/2018 12:00,12,64,90,94.3
1212846345F,25/10/2018 13:00,13,64,61,92.6
1212846345F,25/10/2018 14:00,14,64,91,91.2
1212846345F,25/10/2018 15:00,15,64,87,87.9
1212846345F,25/10/2018 16:00,16,64,79,73.7
1212846345F,25/10/2018 17:00,17,64,70,78
1212846345F,25/10/2018 18:00,18,64,32,88.8
1212846345F,25/10/2018 19:00,19,64,33,91.7
1212846345F,25/10/2018 20:00,20,64,11,93.9
1212846345F,25/10/2018 21:00,21,64,12,83.6
1212846345F,25/10/2018 22:00,22,64,13,92.6
1212846345F,25/10/2018 23:00,23,64,5,92.4
1212846345F,26/10/2018 0:00,0,64,3,95.7
1212846345F,26/10/2018 1:00,1,64,3,93.7
1212846345F,26/10/2018 2:00,2,64,15,93.9
1212846345F,26/10/2018 3:00,3,64,13,96
1212846345F,26/10/2018 4:00,4,64,16,97.6
1212846345F,26/10/2018 5:00,5,64,35,97.5
1212846345F,26/10/2018 6:00,6,64,61,95.6
1212846345F,26/10/2018 7:00,7,64,63,95.3
1212846345F,26/10/2018 8:00,8,64,86,94.3
1212846345F,26/10/2018 9:00,9,64,84,93.2
1212846345F,26/10/2018 10:00,10,64,82,95
1212846345F,26/10/2018 11:00,11,64,101,91.9
1212846345F,26/10/2018 12:00,12,64,83,92.4
1212846345F,26/10/2018 13:00,13,64,76,91.6
1212846345F,26/10/2018 14:00,14,64,85,73.2
1212846345F,26/10/2018 15:00,15,64,62,56.6
1212846345F,26/10/2018 16:00,16,64,58,56
1212846345F,26/10/2018 17:00,17,64,69,56.4
1212846345F,26/10/2018 18:00,18,64,37,70.8
1212846345F,26/10/2018 19:00,19,64,22,92
1212846345F,26/10/2018 20:00,20,64,18,92.4
1212846345F,26/10/2018 21:00,21,64,13,96.8
1212846345F,26/10/2018 22:00,22,64,5,95
1212846345F,26/10/2018 23:00,23,64,12,84.8
1212846345F,27/10/2018 0:00,0,64,6,94.3
1212846345F,27/10/2018 1:00,1,64,5,88.8
1212846345F,27/10/2018 2:00,2,64,13,97.7
1212846345F,27/10/2018 3:00,3,64,4,94.5
1212846345F,27/10/2018 4:00,4,64,5,98
1212846345F,27/10/2018 5:00,5,64,12,95.8
1212846345F,27/10/2018 6:00,6,64,27,95.6
1212846345F,27/10/2018 7:00,7,64,45,94.8
1212846345F,27/10/2018 8:00,8,64,46,97.7
1212846345F,27/10/2018 9:00,9,64,46,90.4
1212846345F,27/10/2018 10:00,10,64,54,51.1
1212846345F,27/10/2018 11:00,11,64,56,64.4
1212846345F,27/10/2018 12:00,12,64,49,90.6
1212846345F,27/10/2018 13:00,13,64,42,94
1212846345F,27/10/2018 14:00,14,64,62,96
1212846345F,27/10/2018 15:00,15,64,22,95.6
1212846345F,27/10/2018 16:00,16,64,24,97.1
1212846345F,27/10/2018 17:00,17,64,26,95.4
1212846345F,27/10/2018 18:00,18,64,18,93.2
1212846345F,27/10/2018 19:00,19,64,9,95.4
1212846345F,27/10/2018 20:00,20,64,6,92.7
1212846345F,27/10/2018 21:00,21,64,7,94.1
1212846345F,27/10/2018 22:00,22,64,8,99.4
1212846345F,27/10/2018 23:00,23,64,3,94
1212846345F,28/10/2018 0:00,0,64,6,96
1212846345F,28/10/2018 2:00,2,64,2,102
1212846345F,28/10/2018 3:00,3,64,2,88.5
1212846345F,28/10/2018 4:00,4,64,2,86.5
1212846345F,28/10/2018 5:00,5,64,7,95.7
1212846345F,28/10/2018 6:00,6,64,9,100.3
1212846345F,28/10/2018 7:00,7,64,20,97.6
1212846345F,28/10/2018 8:00,8,64,31,96
1212846345F,28/10/2018 9:00,9,64,41,94
1212846345F,28/10/2018 10:00,10,64,41,94
1212846345F,28/10/2018 11:00,11,64,41,94.1
1212846345F,28/10/2018 12:00,12,64,38,93.3
1212846345F,28/10/2018 13:00,13,64,30,93.6
1212846345F,28/10/2018 14:00,14,64,25,97.4
1212846345F,28/10/2018 15:00,15,64,21,95.2
1212846345F,28/10/2018 16:00,16,64,26,94.8
1212846345F,28/10/2018 17:00,17,64,21,94
1212846345F,28/10/2018 18:00,18,64,15,91.8
1212846345F,28/10/2018 19:00,19,64,9,95.4
1212846345F,28/10/2018 20:00,20,64,7,96.7
1212846345F,28/10/2018 21:00,21,64,5,98.2
1212846345F,28/10/2018 22:00,22,64,11,96.5
1212846345F,28/10/2018 23:00,23,64,3,92
1212846345F,29/10/2018 0:00,0,64,5,81.4
1212846345F,29/10/2018 1:00,1,64,6,76.5
1212846345F,29/10/2018 2:00,2,64,3,94.3
1212846345F,29/10/2018 3:00,3,64,11,95.5
1212846345F,29/10/2018 4:00,4,64,11,98.5
1212846345F,29/10/2018 5:00,5,64,54,96.1
1212846345F,29/10/2018 6:00,6,64,66,94.9
1212846345F,29/10/2018 7:00,7,64,105,94.5
1212846345F,29/10/2018 8:00,8,64,66,93.8
1212846345F,29/10/2018 9:00,9,64,76,93.7
1212846345F,29/10/2018 10:00,10,64,66,93.5
1212846345F,29/10/2018 11:00,11,64,72,92.6
1212846345F,29/10/2018 12:00,12,64,65,91.8
1212846345F,29/10/2018 13:00,13,64,67,90.5
1212846345F,29/10/2018 14:00,14,64,93,84.8
1212846345F,29/10/2018 15:00,15,64,110,75.7
1212846345F,29/10/2018 16:00,16,64,66,50.7
1212846345F,29/10/2018 17:00,17,64,55,46.9
1212846345F,29/10/2018 18:00,18,64,30,81.2
1212846345F,29/10/2018 19:00,19,64,12,90.2
1212846345F,29/10/2018 20:00,20,64,25,91.1
1212846345F,29/10/2018 21:00,21,64,12,92.9
1212846345F,29/10/2018 22:00,22,64,9,97.9
1212846345F,29/10/2018 23:00,23,64,8,91.8
1212846345F,30/10/2018 0:00,0,64,6,93.7
1212846345F,30/10/2018 1:00,1,64,9,93.8
1212846345F,30/10/2018 2:00,2,64,8,92.1
1212846345F,30/10/2018 3:00,3,64,12,96.2
1212846345F,30/10/2018 4:00,4,64,11,97.5
1212846345F,30/10/2018 5:00,5,64,47,97.1
1212846345F,30/10/2018 6:00,6,64,83,94.4
1212846345F,30/10/2018 7:00,7,64,91,93.8
1212846345F,30/10/2018 8:00,8,64,71,95
1212846345F,30/10/2018 9:00,9,64,72,94.2
1212846345F,30/10/2018 10:00,10,64,83,93.6
1212846345F,30/10/2018 11:00,11,64,65,93.9
1212846345F,30/10/2018 12:00,12,64,67,95.3
1212846345F,30/10/2018 13:00,13,64,77,94.8
1212846345F,30/10/2018 14:00,14,64,91,92.5
1212846345F,30/10/2018 15:00,15,64,98,89.4
1212846345F,30/10/2018 16:00,16,64,51,84.5
1212846345F,30/10/2018 17:00,17,64,52,85
1212846345F,30/10/2018 18:00,18,64,33,90.1
1212846345F,30/10/2018 19:00,19,64,12,92.2
1212846345F,30/10/2018 20:00,20,64,11,92
1212846345F,30/10/2018 21:00,21,64,12,91.5
1212846345F,30/10/2018 22:00,22,64,8,94.6
1212846345F,30/10/2018 23:00,23,64,8,88.9
1212846345F,31/10/2018 0:00,0,64,5,84
1212846345F,31/10/2018 1:00,1,64,6,85.2
1212846345F,31/10/2018 2:00,2,64,12,89.4
1212846345F,31/10/2018 3:00,3,64,13,95.9
1212846345F,31/10/2018 4:00,4,64,15,95.2
1212846345F,31/10/2018 5:00,5,64,50,94.9
1212846345F,31/10/2018 6:00,6,64,102,95.7
1212846345F,31/10/2018 7:00,7,64,105,94.8
1212846345F,31/10/2018 8:00,8,64,81,94.6
1212846345F,31/10/2018 9:00,9,64,70,94.2
1212846345F,31/10/2018 10:00,10,64,62,94.4
1212846345F,31/10/2018 11:00,11,64,98,93.3
1212846345F,31/10/2018 12:00,12,64,75,94.1
1212846345F,31/10/2018 13:00,13,64,67,94.3
1212846345F,31/10/2018 14:00,14,64,89,91.9
1212846345F,31/10/2018 15:00,15,64,108,67.6
1212846345F,31/10/2018 16:00,16,64,77,65.9
1212846345F,31/10/2018 17:00,17,64,41,80.8
1212846345F,31/10/2018 18:00,18,64,45,87.4
1212846345F,31/10/2018 19:00,19,64,16,91.2
1212846345F,31/10/2018 20:00,20,64,18,90.3
1212846345F,31/10/2018 21:00,21,64,13,82.8
1212846345F,31/10/2018 22:00,22,64,13,90.1
1212846345F,31/10/2018 23:00,23,64,6,89.8
1212846345F,1/11/2018 9:00,9,64,5,90.6
1212846345F,1/11/2018 10:00,10,64,63,94
1212846345F,1/11/2018 11:00,11,64,69,93.3
1212846345F,1/11/2018 12:00,12,64,84,93.2
1212846345F,1/11/2018 13:00,13,64,86,93.9
1212846345F,1/11/2018 14:00,14,64,100,90.4
1212846345F,1/11/2018 15:00,15,64,90,51.1
1212846345F,1/11/2018 16:00,16,64,77,48.8
1212846345F,1/11/2018 17:00,17,64,64,49.9
1212846345F,1/11/2018 18:00,18,64,45,68.2
1212846345F,1/11/2018 19:00,19,64,19,87.2
1212846345F,1/11/2018 20:00,20,64,18,80.4
1212846345F,1/11/2018 21:00,21,64,16,81.2
1212846345F,1/11/2018 22:00,22,64,10,91.3
1212846345F,1/11/2018 23:00,23,64,7,81
1212846345F,2/11/2018 0:00,0,64,7,95
1212846345F,2/11/2018 1:00,1,64,11,90
1212846345F,2/11/2018 2:00,2,64,6,95.5
1212846345F,2/11/2018 3:00,3,64,10,93.4
1212846345F,2/11/2018 4:00,4,64,23,95.7
1212846345F,2/11/2018 5:00,5,64,37,96.5
1212846345F,2/11/2018 6:00,6,64,96,95.9
1212846345F,2/11/2018 7:00,7,64,67,95.4
1212846345F,2/11/2018 8:00,8,64,64,94.2
1212846345F,2/11/2018 9:00,9,64,60,92.7
1212846345F,2/11/2018 10:00,10,64,68,92.5
1212846345F,2/11/2018 11:00,11,64,66,94.1
1212846345F,2/11/2018 12:00,12,64,66,91.5
1212846345F,2/11/2018 13:00,13,64,60,85.3
1212846345F,2/11/2018 14:00,14,64,57,65.9
1212846345F,2/11/2018 15:00,15,64,81,45.6
1212846345F,2/11/2018 16:00,16,64,80,56.5
1212846345F,2/11/2018 17:00,17,64,39,59.5
1212846345F,2/11/2018 18:00,18,64,44,59
1212846345F,2/11/2018 19:00,19,64,22,91.3
1212846345F,2/11/2018 20:00,20,64,18,92.2
1212846345F,2/11/2018 21:00,21,64,14,94.4
1212846345F,2/11/2018 22:00,22,64,6,91
1212846345F,2/11/2018 23:00,23,64,2,81.5
1212846345F,3/11/2018 0:00,0,64,2,96
1212846345F,3/11/2018 1:00,1,64,7,95.9
1212846345F,3/11/2018 2:00,2,64,5,93.8
1212846345F,3/11/2018 3:00,3,64,4,95.5
1212846345F,3/11/2018 4:00,4,64,7,92.4
1212846345F,3/11/2018 5:00,5,64,11,101.7
1212846345F,3/11/2018 6:00,6,64,20,98.5
1212846345F,3/11/2018 7:00,7,64,30,96.2
1212846345F,3/11/2018 8:00,8,64,43,93.2
1212846345F,3/11/2018 9:00,9,64,64,94.7
1212846345F,3/11/2018 10:00,10,64,49,92
1212846345F,3/11/2018 11:00,11,64,54,26.4
1212846345F,3/11/2018 12:00,12,64,67,40
1212846345F,3/11/2018 13:00,13,64,40,79.9
1212846345F,3/11/2018 14:00,14,64,45,93.8
1212846345F,3/11/2018 15:00,15,64,42,94.1
1212846345F,3/11/2018 16:00,16,64,28,95.1
1212846345F,3/11/2018 17:00,17,64,26,96.5
1212846345F,3/11/2018 18:00,18,64,24,94.8
1212846345F,3/11/2018 19:00,19,64,9,93.4
1212846345F,3/11/2018 20:00,20,64,3,96
1212846345F,3/11/2018 21:00,21,64,10,86.4
1212846345F,3/11/2018 22:00,22,64,4,89.8
1212846345F,3/11/2018 23:00,23,64,3,93
1212846345F,4/11/2018 0:00,0,64,1,94
1212846345F,4/11/2018 1:00,1,64,5,94.8
1212846345F,4/11/2018 2:00,2,64,1,98
1212846345F,4/11/2018 3:00,3,64,2,94.5
1212846345F,4/11/2018 4:00,4,64,7,96.1
1212846345F,4/11/2018 5:00,5,64,5,93
1212846345F,4/11/2018 6:00,6,64,14,97.1
1212846345F,4/11/2018 7:00,7,64,11,98.3
1212846345F,4/11/2018 8:00,8,64,15,98.1
1212846345F,4/11/2018 9:00,9,64,28,94.9
1212846345F,4/11/2018 10:00,10,64,40,95.3
1212846345F,4/11/2018 11:00,11,64,32,94.2
1212846345F,4/11/2018 12:00,12,64,42,95.6
1212846345F,4/11/2018 13:00,13,64,26,94
1212846345F,4/11/2018 14:00,14,64,27,96.7
1212846345F,4/11/2018 15:00,15,64,27,95.2
1212846345F,4/11/2018 16:00,16,64,23,97
1212846345F,4/11/2018 17:00,17,64,32,96.5
1212846345F,4/11/2018 18:00,18,64,10,99.3
1212846345F,4/11/2018 19:00,19,64,13,90.4
1212846345F,4/11/2018 20:00,20,64,10,92.9
1212846345F,4/11/2018 21:00,21,64,9,95
1212846345F,4/11/2018 22:00,22,64,6,87
1212846345F,4/11/2018 23:00,23,64,4,90
1212846345F,5/11/2018 0:00,0,64,5,81.4
1212846345F,5/11/2018 1:00,1,64,8,92.9
1212846345F,5/11/2018 2:00,2,64,5,98.6
1212846345F,5/11/2018 3:00,3,64,5,95.6
1212846345F,5/11/2018 4:00,4,64,19,95.3
1212846345F,5/11/2018 5:00,5,64,59,96.8
1212846345F,5/11/2018 6:00,6,64,71,96.3
1212846345F,5/11/2018 7:00,7,64,80,94.3
1212846345F,5/11/2018 8:00,8,64,83,93.9
1212846345F,5/11/2018 9:00,9,64,90,93
1212846345F,5/11/2018 10:00,10,64,72,93.8
1212846345F,5/11/2018 11:00,11,64,68,94.9
1212846345F,5/11/2018 12:00,12,64,65,93.9
1212846345F,5/11/2018 13:00,13,64,72,93.6
1212846345F,5/11/2018 14:00,14,64,84,92.5
1212846345F,5/11/2018 15:00,15,64,110,89.1
1212846345F,5/11/2018 16:00,16,64,61,81.7
1212846345F,5/11/2018 17:00,17,64,57,91.5
1212846345F,5/11/2018 18:00,18,64,32,85
1212846345F,5/11/2018 19:00,19,64,23,93
1212846345F,5/11/2018 20:00,20,64,12,95.7
1212846345F,5/11/2018 21:00,21,64,12,89
1212846345F,5/11/2018 22:00,22,64,10,94.9
1212846345F,5/11/2018 23:00,23,64,13,90.1
1212846345F,6/11/2018 0:00,0,64,12,97.7
1212846345F,6/11/2018 1:00,1,64,8,78.5
1212846345F,6/11/2018 2:00,2,64,5,89
1212846345F,6/11/2018 3:00,3,64,8,93.4
1212846345F,6/11/2018 4:00,4,64,17,96.6
1212846345F,6/11/2018 5:00,5,64,63,95.7
1212846345F,6/11/2018 6:00,6,64,81,95
1212846345F,6/11/2018 7:00,7,64,84,94.9
1212846345F,6/11/2018 8:00,8,64,76,95.2
1212846345F,6/11/2018 9:00,9,64,78,95.1
1212846345F,6/11/2018 10:00,10,64,47,93.1
1212846345F,6/11/2018 11:00,11,64,68,95.1
1212846345F,6/11/2018 12:00,12,64,74,93.8
1212846345F,6/11/2018 13:00,13,64,90,94.1
1212846345F,6/11/2018 14:00,14,64,84,91
1212846345F,6/11/2018 15:00,15,64,98,90.7
1212846345F,6/11/2018 16:00,16,64,59,88.6
