LINK-DIR,DATE-TIME,EPOCH-60MIN,LENGTH,COUNT,MEAN
988573468T,2018-12-12 08:00,8,52,2,3.0
988573468T,2018-12-12 09:00,9,52,7,18.1
988573468T,2018-12-12 10:00,10,52,4,15.2
988573468T,2018-12-12 11:00,11,52,13,16.8
988573468T,2018-12-12 12:00,12,52,1,12.0
988573468T,2018-12-12 13:00,13,52,7,11.3
988573468T,2018-12-12 14:00,14,52,2,8.0
988573468T,2018-12-12 15:00,15,52,7,14.4
988573468T,2018-12-12 16:00,16,52,2,36.0
988573468T,2018-12-12 17:00,17,52,5,10.8
988573468T,2018-12-12 18:00,18,52,5,16.6
988573468T,2018-12-12 21:00,21,52,1,27.0
988573468T,2018-12-13 02:00,2,52,5,45.0
988573468T,2018-12-13 05:00,5,52,5,23.0
988573468T,2018-12-13 06:00,6,52,11,26.0
988573468T,2018-12-13 07:00,7,52,13,26.9
988573468T,2018-12-13 08:00,8,52,6,26.2
988573468T,2018-12-13 09:00,9,52,5,16.6
988573468T,2018-12-13 10:00,10,52,11,13.7
988573468T,2018-12-13 11:00,11,52,22,17.9
988573468T,2018-12-13 12:00,12,52,12,16.4
988573468T,2018-12-13 13:00,13,52,5,14.0
988573468T,2018-12-13 14:00,14,52,10,14.0
988573468T,2018-12-13 15:00,15,52,4,11.8
988573468T,2018-12-13 16:00,16,52,9,19.0
988573468T,2018-12-13 17:00,17,52,9,15.9
988573468T,2018-12-13 18:00,18,52,2,14.0
988573468T,2018-12-13 19:00,19,52,1,37.0
988573468T,2018-12-13 20:00,20,52,2,25.0
988573468T,2018-12-13 21:00,21,52,2,30.0
988573468T,2018-12-14 02:00,2,52,1,38.0
988573468T,2018-12-14 03:00,3,52,2,39.0
988573468T,2018-12-14 04:00,4,52,2,29.5
988573468T,2018-12-14 05:00,5,52,2,20.0
988573468T,2018-12-14 06:00,6,52,6,20.5
988573468T,2018-12-14 07:00,7,52,5,19.4
988573468T,2018-12-14 08:00,8,52,3,37.0
988573468T,2018-12-14 09:00,9,52,4,19.8
988573468T,2018-12-14 10:00,10,52,10,23.9
988573468T,2018-12-14 11:00,11,52,7,10.3
988573468T,2018-12-14 12:00,12,52,8,8.2
988573468T,2018-12-14 13:00,13,52,6,11.7
988573468T,2018-12-14 14:00,14,52,3,9.7
988573468T,2018-12-14 15:00,15,52,11,15.0
988573468T,2018-12-14 16:00,16,52,8,10.8
988573468T,2018-12-14 17:00,17,52,2,3.5
988573468T,2018-12-14 18:00,18,52,3,28.7
988573468T,2018-12-14 19:00,19,52,7,16.3
988573468T,2018-12-14 20:00,20,52,1,51.0
988573468T,2018-12-14 21:00,21,52,3,31.7
988573468T,2018-12-14 23:00,23,52,3,29.7
988573468T,2018-12-17 00:00,0,52,1,53.0
988573468T,2018-12-17 04:00,4,52,1,41.0
988573468T,2018-12-17 05:00,5,52,5,27.2
988573468T,2018-12-17 06:00,6,52,5,22.6
988573468T,2018-12-17 07:00,7,52,13,28.3
988573468T,2018-12-17 08:00,8,52,10,15.3
988573468T,2018-12-17 09:00,9,52,7,18.1
988573468T,2018-12-17 10:00,10,52,12,10.0
988573468T,2018-12-17 11:00,11,52,7,18.7
988573468T,2018-12-17 12:00,12,52,12,17.9
988573468T,2018-12-17 13:00,13,52,3,12.0
988573468T,2018-12-17 14:00,14,52,6,14.0
988573468T,2018-12-17 15:00,15,52,10,22.4
988573468T,2018-12-17 16:00,16,52,4,6.8
988573468T,2018-12-17 17:00,17,52,2,37.5
988573468T,2018-12-17 18:00,18,52,5,25.4
988573468T,2018-12-17 19:00,19,52,3,16.7
988573468T,2018-12-18 04:00,4,52,4,39.5
988573468T,2018-12-18 05:00,5,52,3,30.3
988573468T,2018-12-18 06:00,6,52,8,20.4
988573468T,2018-12-18 07:00,7,52,11,21.8
988573468T,2018-12-18 08:00,8,52,2,7.5
988573468T,2018-12-18 09:00,9,52,6,16.0
988573468T,2018-12-18 10:00,10,52,8,14.4
988573468T,2018-12-18 11:00,11,52,8,16.4
988573468T,2018-12-18 12:00,12,52,15,11.9
988573468T,2018-12-18 13:00,13,52,2,9.5
988573468T,2018-12-18 14:00,14,52,1,30.0
988573468T,2018-12-18 15:00,15,52,10,9.9
988573468T,2018-12-18 16:00,16,52,7,14.4
988573468T,2018-12-18 17:00,17,52,3,12.0
988573468T,2018-12-18 18:00,18,52,13,21.5
988573468T,2018-12-18 19:00,19,52,4,23.0
988573468T,2018-12-18 20:00,20,52,1,14.0
988573468T,2018-12-19 04:00,4,52,1,40.0
988573468T,2018-12-19 05:00,5,52,6,28.3
988573468T,2018-12-19 06:00,6,52,6,24.0
988573468T,2018-12-19 07:00,7,52,4,19.8
988573468T,2018-12-19 08:00,8,52,2,26.0
988573468T,2018-12-19 09:00,9,52,5,16.0
988573468T,2018-12-19 10:00,10,52,11,10.5
988573468T,2018-12-19 11:00,11,52,2,6.0
988573468T,2018-12-19 12:00,12,52,3,11.3
988573468T,2018-12-19 13:00,13,52,3,19.0
988573468T,2018-12-19 14:00,14,52,3,21.7
988573468T,2018-12-19 15:00,15,52,6,13.7
988573468T,2018-12-19 16:00,16,52,5,17.0
988573468T,2018-12-19 17:00,17,52,2,20.5
988573468T,2018-12-19 18:00,18,52,7,27.9
988573468T,2018-12-19 19:00,19,52,8,16.4
988573468T,2018-12-19 20:00,20,52,2,31.0
988573468T,2018-12-20 05:00,5,52,4,31.8
988573468T,2018-12-20 06:00,6,52,5,22.8
988573468T,2018-12-20 07:00,7,52,8,13.9
988573468T,2018-12-20 08:00,8,52,5,32.8
988573468T,2018-12-20 09:00,9,52,7,20.7
988573468T,2018-12-20 10:00,10,52,9,25.6
988573468T,2018-12-20 11:00,11,52,8,12.1
988573468T,2018-12-20 13:00,13,52,13,18.3
988573468T,2018-12-20 14:00,14,52,11,12.7
988573468T,2018-12-20 15:00,15,52,12,12.9
988573468T,2018-12-20 16:00,16,52,3,25.0
988573468T,2018-12-20 17:00,17,52,6,9.0
988573468T,2018-12-20 18:00,18,52,8,14.6
988573468T,2018-12-20 19:00,19,52,4,31.0
988573468T,2018-12-20 20:00,20,52,5,19.2
988573468T,2018-12-20 21:00,21,52,3,35.0
988573468T,2018-12-21 04:00,4,52,4,43.0
988573468T,2018-12-21 05:00,5,52,1,46.0
988573468T,2018-12-21 06:00,6,52,12,28.3
988573468T,2018-12-21 07:00,7,52,11,22.5
988573468T,2018-12-21 08:00,8,52,5,21.8
988573468T,2018-12-21 09:00,9,52,6,14.5
988573468T,2018-12-21 10:00,10,52,8,13.9
988573468T,2018-12-21 11:00,11,52,6,12.0
988573468T,2018-12-21 12:00,12,52,7,9.6
988573468T,2018-12-21 13:00,13,52,8,10.5
988573468T,2018-12-21 14:00,14,52,5,11.4
988573468T,2018-12-21 15:00,15,52,12,14.0
988573468T,2018-12-21 16:00,16,52,1,8.0
988573468T,2018-12-21 17:00,17,52,4,18.0
988573468T,2018-12-21 18:00,18,52,4,27.8
988573468T,2018-12-21 19:00,19,52,8,13.2
988573468T,2018-12-21 20:00,20,52,1,25.0
988573468T,2018-12-21 22:00,22,52,1,23.0
988573468T,2018-12-24 05:00,5,52,6,31.2
988573468T,2018-12-24 06:00,6,52,6,32.2
988573468T,2018-12-24 07:00,7,52,6,31.5
988573468T,2018-12-24 08:00,8,52,8,23.5
988573468T,2018-12-24 09:00,9,52,3,23.0
988573468T,2018-12-24 10:00,10,52,13,14.5
988573468T,2018-12-24 11:00,11,52,8,10.0
988573468T,2018-12-24 12:00,12,52,6,21.8
988573468T,2018-12-24 13:00,13,52,11,11.0
988573468T,2018-12-24 14:00,14,52,3,10.7
988573468T,2018-12-24 15:00,15,52,11,16.1
988573468T,2018-12-24 16:00,16,52,2,31.0
988573468T,2018-12-24 17:00,17,52,4,15.5
988573468T,2018-12-24 18:00,18,52,6,20.5
988573468T,2018-12-24 19:00,19,52,2,22.5
988573468T,2018-12-24 20:00,20,52,1,22.0
988573468T,2018-12-25 00:00,0,52,1,36.0
988573468T,2018-12-25 05:00,5,52,4,27.8
988573468T,2018-12-25 07:00,7,52,4,27.0
988573468T,2018-12-25 08:00,8,52,3,50.7
988573468T,2018-12-25 09:00,9,52,6,29.5
988573468T,2018-12-25 10:00,10,52,3,34.7
988573468T,2018-12-25 11:00,11,52,4,35.5
988573468T,2018-12-25 12:00,12,52,4,32.8
988573468T,2018-12-25 13:00,13,52,3,34.3
988573468T,2018-12-25 14:00,14,52,2,28.0
988573468T,2018-12-25 17:00,17,52,2,27.0
988573468T,2018-12-25 18:00,18,52,4,24.0
988573468T,2018-12-25 19:00,19,52,1,45.0
988573468T,2018-12-26 05:00,5,52,2,43.5
988573468T,2018-12-26 06:00,6,52,2,20.5
988573468T,2018-12-26 07:00,7,52,5,20.6
988573468T,2018-12-26 08:00,8,52,4,15.5
988573468T,2018-12-26 09:00,9,52,3,12.3
988573468T,2018-12-26 10:00,10,52,4,24.8
988573468T,2018-12-26 11:00,11,52,3,6.3
988573468T,2018-12-26 12:00,12,52,1,10.0
988573468T,2018-12-26 13:00,13,52,3,19.0
988573468T,2018-12-26 14:00,14,52,12,20.2
988573468T,2018-12-26 15:00,15,52,2,39.0
988573468T,2018-12-26 16:00,16,52,6,8.7
988573468T,2018-12-26 17:00,17,52,6,26.3
988573468T,2018-12-26 18:00,18,52,7,18.7
988573468T,2018-12-26 19:00,19,52,4,24.2
988573468T,2018-12-26 20:00,20,52,2,25.5
988573468T,2018-12-27 00:00,0,52,2,25.5
988573468T,2018-12-27 02:00,2,52,1,44.0
988573468T,2018-12-27 03:00,3,52,1,27.0
988573468T,2018-12-27 04:00,4,52,3,37.7
988573468T,2018-12-27 05:00,5,52,1,48.0
988573468T,2018-12-27 06:00,6,52,6,35.8
988573468T,2018-12-27 07:00,7,52,2,26.5
988573468T,2018-12-27 09:00,9,52,13,17.8
988573468T,2018-12-27 10:00,10,52,7,15.7
988573468T,2018-12-27 11:00,11,52,13,15.1
988573468T,2018-12-27 12:00,12,52,4,16.5
988573468T,2018-12-27 13:00,13,52,7,15.6
988573468T,2018-12-27 14:00,14,52,11,20.1
988573468T,2018-12-27 15:00,15,52,3,11.3
988573468T,2018-12-27 16:00,16,52,2,23.5
988573468T,2018-12-27 17:00,17,52,2,28.5
988573468T,2018-12-27 18:00,18,52,3,25.0
988573468T,2018-12-27 19:00,19,52,2,14.0
988573468T,2018-12-28 05:00,5,52,2,19.0
988573468T,2018-12-28 06:00,6,52,2,34.5
988573468T,2018-12-28 07:00,7,52,3,37.7
988573468T,2018-12-28 08:00,8,52,2,23.0
988573468T,2018-12-28 09:00,9,52,10,6.4
988573468T,2018-12-28 10:00,10,52,10,11.5
988573468T,2018-12-28 11:00,11,52,10,11.1
988573468T,2018-12-28 12:00,12,52,8,17.4
988573468T,2018-12-28 13:00,13,52,4,19.8
988573468T,2018-12-28 14:00,14,52,6,21.5
988573468T,2018-12-28 15:00,15,52,5,6.2
988573468T,2018-12-28 16:00,16,52,4,19.5
988573468T,2018-12-28 17:00,17,52,4,22.0
988573468T,2018-12-28 18:00,18,52,1,15.0
988573468T,2018-12-28 19:00,19,52,7,18.4
988573468T,2018-12-31 05:00,5,52,1,43.0
988573468T,2018-12-31 06:00,6,52,4,29.2
988573468T,2018-12-31 07:00,7,52,11,33.2
988573468T,2018-12-31 08:00,8,52,1,8.0
988573468T,2018-12-31 09:00,9,52,11,19.2
988573468T,2018-12-31 10:00,10,52,9,16.1
988573468T,2018-12-31 11:00,11,52,6,12.7
988573468T,2018-12-31 12:00,12,52,10,12.8
988573468T,2018-12-31 13:00,13,52,7,32.9
988573468T,2018-12-31 14:00,14,52,10,13.5
988573468T,2018-12-31 15:00,15,52,5,25.6
988573468T,2018-12-31 16:00,16,52,4,11.5
988573468T,2018-12-31 17:00,17,52,5,21.2
988573468T,2018-12-31 18:00,18,52,5,29.6
988573468T,2018-12-31 19:00,19,52,6,27.7
988573468T,2018-12-31 20:00,20,52,1,10.0
988573468T,2018-12-31 21:00,21,52,2,39.5
988573468T,2018-12-31 22:00,22,52,3,32.3
988573468T,2018-12-31 23:00,23,52,5,34.0
988573468T,2019-01-01 06:00,6,52,2,28.0
988573468T,2019-01-01 07:00,7,52,2,17.5
988573468T,2019-01-01 08:00,8,52,3,28.3
988573468T,2019-01-01 09:00,9,52,9,27.1
988573468T,2019-01-01 10:00,10,52,3,13.3
988573468T,2019-01-01 11:00,11,52,4,12.5
988573468T,2019-01-01 12:00,12,52,3,12.0
988573468T,2019-01-01 13:00,13,52,3,23.0
988573468T,2019-01-01 14:00,14,52,4,15.5
988573468T,2019-01-01 16:00,16,52,6,21.3
988573468T,2019-01-01 17:00,17,52,5,18.6
988573468T,2019-01-01 18:00,18,52,4,32.5
988573468T,2019-01-01 19:00,19,52,7,18.4
988573468T,2019-01-01 20:00,20,52,3,23.7
988573468T,2019-01-01 21:00,21,52,1,32.0
988573468T,2019-01-02 05:00,5,52,2,45.5
988573468T,2019-01-02 06:00,6,52,6,31.3
988573468T,2019-01-02 07:00,7,52,7,16.1
988573468T,2019-01-02 08:00,8,52,2,17.5
988573468T,2019-01-02 09:00,9,52,4,20.5
988573468T,2019-01-02 10:00,10,52,9,20.6
988573468T,2019-01-02 11:00,11,52,3,16.3
988573468T,2019-01-02 12:00,12,52,2,23.0
988573468T,2019-01-02 14:00,14,52,1,34.0
988573468T,2019-01-02 15:00,15,52,8,17.6
988573468T,2019-01-02 16:00,16,52,7,21.3
988573468T,2019-01-02 17:00,17,52,7,31.4
988573468T,2019-01-02 18:00,18,52,7,15.9
988573468T,2019-01-02 19:00,19,52,3,14.3
988573468T,2019-01-02 20:00,20,52,2,15.5
988573468T,2019-01-03 06:00,6,52,8,19.2
988573468T,2019-01-03 07:00,7,52,5,22.2
988573468T,2019-01-03 08:00,8,52,8,18.8
988573468T,2019-01-03 09:00,9,52,5,18.4
988573468T,2019-01-03 10:00,10,52,6,23.8
988573468T,2019-01-03 11:00,11,52,1,32.0
988573468T,2019-01-03 12:00,12,52,7,12.0
988573468T,2019-01-03 13:00,13,52,5,19.6
988573468T,2019-01-03 14:00,14,52,4,19.0
988573468T,2019-01-03 15:00,15,52,8,13.4
988573468T,2019-01-03 16:00,16,52,3,21.7
988573468T,2019-01-03 17:00,17,52,8,15.9
988573468T,2019-01-03 18:00,18,52,2,18.5
988573468T,2019-01-03 20:00,20,52,2,25.5
988573468T,2019-01-03 21:00,21,52,2,13.5
988573468T,2019-01-04 04:00,4,52,1,33.0
988573468T,2019-01-04 05:00,5,52,2,35.5
988573468T,2019-01-04 06:00,6,52,5,32.4
988573468T,2019-01-04 09:00,9,52,5,18.4
988573468T,2019-01-04 10:00,10,52,4,12.5
988573468T,2019-01-04 11:00,11,52,10,11.3
988573468T,2019-01-04 12:00,12,52,10,17.9
988573468T,2019-01-04 13:00,13,52,18,13.8
988573468T,2019-01-04 14:00,14,52,2,14.5
988573468T,2019-01-04 15:00,15,52,7,24.3
988573468T,2019-01-04 16:00,16,52,5,17.4
988573468T,2019-01-04 17:00,17,52,4,14.0
988573468T,2019-01-04 18:00,18,52,6,8.0
988573468T,2019-01-04 19:00,19,52,3,16.3
988573468T,2019-01-07 03:00,3,52,1,36.0
988573468T,2019-01-07 06:00,6,52,5,17.0
988573468T,2019-01-07 07:00,7,52,9,18.2
988573468T,2019-01-07 08:00,8,52,11,18.5
988573468T,2019-01-07 09:00,9,52,7,14.4
988573468T,2019-01-07 10:00,10,52,2,40.5
988573468T,2019-01-07 11:00,11,52,8,20.5
988573468T,2019-01-07 12:00,12,52,7,20.3
988573468T,2019-01-07 13:00,13,52,7,15.6
988573468T,2019-01-07 14:00,14,52,4,27.2
988573468T,2019-01-07 15:00,15,52,8,19.1
988573468T,2019-01-07 16:00,16,52,6,22.5
988573468T,2019-01-07 17:00,17,52,2,17.0
988573468T,2019-01-07 18:00,18,52,3,21.0
988573468T,2019-01-07 19:00,19,52,4,25.2
988573468T,2019-01-07 21:00,21,52,1,29.0
988573468T,2019-01-07 23:00,23,52,1,31.0
988573468T,2019-01-08 04:00,4,52,1,41.0
988573468T,2019-01-08 05:00,5,52,1,47.0
988573468T,2019-01-08 06:00,6,52,5,28.8
988573468T,2019-01-08 07:00,7,52,7,19.6
988573468T,2019-01-08 08:00,8,52,7,31.1
988573468T,2019-01-08 09:00,9,52,4,22.8
988573468T,2019-01-08 10:00,10,52,5,11.4
988573468T,2019-01-08 11:00,11,52,8,22.2
988573468T,2019-01-08 12:00,12,52,8,15.5
988573468T,2019-01-08 13:00,13,52,4,19.2
988573468T,2019-01-08 14:00,14,52,13,23.9
988573468T,2019-01-08 15:00,15,52,14,15.0
988573468T,2019-01-08 16:00,16,52,6,16.5
988573468T,2019-01-08 17:00,17,52,2,7.5
988573468T,2019-01-08 18:00,18,52,6,28.7
988573468T,2019-01-08 19:00,19,52,5,22.4
988573468T,2019-01-08 20:00,20,52,3,23.0
988573468T,2019-01-08 23:00,23,52,1,45.0
988573468T,2019-01-09 02:00,2,52,1,50.0
988573468T,2019-01-09 05:00,5,52,4,28.8
988573468T,2019-01-09 06:00,6,52,8,24.0
988573468T,2019-01-09 07:00,7,52,11,17.8
988573468T,2019-01-09 08:00,8,52,9,12.9
988573468T,2019-01-09 09:00,9,52,4,18.0
988573468T,2019-01-09 10:00,10,52,6,14.0
988573468T,2019-01-09 11:00,11,52,9,14.8
988573468T,2019-01-09 12:00,12,52,8,18.2
988573468T,2019-01-09 13:00,13,52,7,25.7
988573468T,2019-01-09 14:00,14,52,2,28.0
988573468T,2019-01-09 15:00,15,52,5,21.8
988573468T,2019-01-09 16:00,16,52,5,21.6
988573468T,2019-01-09 17:00,17,52,1,37.0
988573468T,2019-01-09 18:00,18,52,3,23.7
988573468T,2019-01-09 19:00,19,52,10,32.5
988573468T,2019-01-10 04:00,4,52,1,50.0
988573468T,2019-01-10 05:00,5,52,4,37.5
988573468T,2019-01-10 06:00,6,52,4,38.2
988573468T,2019-01-10 07:00,7,52,14,26.8
988573468T,2019-01-10 08:00,8,52,6,14.2
988573468T,2019-01-10 09:00,9,52,11,14.6
988573468T,2019-01-10 10:00,10,52,1,3.0
988573468T,2019-01-10 11:00,11,52,5,22.6
988573468T,2019-01-10 12:00,12,52,5,18.8
988573468T,2019-01-10 13:00,13,52,4,15.8
988573468T,2019-01-10 14:00,14,52,2,30.5
988573468T,2019-01-10 15:00,15,52,5,18.8
988573468T,2019-01-10 16:00,16,52,8,14.5
988573468T,2019-01-10 17:00,17,52,4,34.0
988573468T,2019-01-10 19:00,19,52,1,28.0
988573468T,2019-01-10 20:00,20,52,5,21.2
988573468T,2019-01-10 21:00,21,52,2,38.5
988573468T,2019-01-10 22:00,22,52,1,33.0
988573468T,2019-01-11 04:00,4,52,2,39.0
988573468T,2019-01-11 05:00,5,52,1,31.0
988573468T,2019-01-11 06:00,6,52,6,26.8
988573468T,2019-01-11 07:00,7,52,10,28.9
988573468T,2019-01-11 08:00,8,52,9,25.4
988573468T,2019-01-11 09:00,9,52,2,21.5
988573468T,2019-01-11 10:00,10,52,11,16.7
988573468T,2019-01-11 11:00,11,52,7,19.0
988573468T,2019-01-11 12:00,12,52,15,14.3
988573468T,2019-01-11 13:00,13,52,5,20.4
988573468T,2019-01-11 14:00,14,52,3,15.7
988573468T,2019-01-11 15:00,15,52,6,16.0
988573468T,2019-01-11 16:00,16,52,1,5.0
988573468T,2019-01-11 17:00,17,52,4,23.0
988573468T,2019-01-11 18:00,18,52,2,14.5
988573468T,2019-01-11 19:00,19,52,3,32.0
988573468T,2019-01-11 22:00,22,52,1,10.0
988573468T,2019-01-14 04:00,4,52,1,44.0
988573468T,2019-01-14 06:00,6,52,8,25.8
988573468T,2019-01-14 07:00,7,52,10,29.6
988573468T,2019-01-14 08:00,8,52,12,24.9
988573468T,2019-01-14 09:00,9,52,2,29.5
988573468T,2019-01-14 10:00,10,52,3,13.3
988573468T,2019-01-14 11:00,11,52,7,17.7
988573468T,2019-01-14 13:00,13,52,9,22.8
988573468T,2019-01-14 14:00,14,52,2,36.0
988573468T,2019-01-14 15:00,15,52,8,22.9
988573468T,2019-01-14 16:00,16,52,4,34.2
988573468T,2019-01-14 17:00,17,52,6,25.2
988573468T,2019-01-14 18:00,18,52,2,25.0
988573468T,2019-01-14 19:00,19,52,4,27.8
988573468T,2019-01-14 20:00,20,52,2,23.0
988573468T,2019-01-15 04:00,4,52,1,47.0
988573468T,2019-01-15 05:00,5,52,2,36.5
988573468T,2019-01-15 06:00,6,52,4,25.5
988573468T,2019-01-15 07:00,7,52,10,18.0
988573468T,2019-01-15 08:00,8,52,4,16.0
988573468T,2019-01-15 09:00,9,52,4,23.5
988573468T,2019-01-15 11:00,11,52,12,23.2
988573468T,2019-01-15 12:00,12,52,6,18.8
988573468T,2019-01-15 13:00,13,52,8,19.4
988573468T,2019-01-15 14:00,14,52,16,15.4
988573468T,2019-01-15 15:00,15,52,7,27.4
988573468T,2019-01-15 16:00,16,52,2,18.0
988573468T,2019-01-15 17:00,17,52,4,27.8
988573468T,2019-01-15 18:00,18,52,5,16.4
988573468T,2019-01-15 19:00,19,52,5,15.0
988573468T,2019-01-15 20:00,20,52,6,31.2
988573468T,2019-01-16 04:00,4,52,2,48.5
988573468T,2019-01-16 05:00,5,52,4,31.2
988573468T,2019-01-16 06:00,6,52,8,26.5
988573468T,2019-01-16 07:00,7,52,8,27.8
988573468T,2019-01-16 08:00,8,52,2,26.0
988573468T,2019-01-16 09:00,9,52,6,33.8
988573468T,2019-01-16 10:00,10,52,3,34.7
988573468T,2019-01-16 11:00,11,52,5,29.2
988573468T,2019-01-16 12:00,12,52,11,19.1
988573468T,2019-01-16 13:00,13,52,12,31.6
988573468T,2019-01-16 14:00,14,52,4,19.8
988573468T,2019-01-16 15:00,15,52,12,15.2
988573468T,2019-01-16 16:00,16,52,6,15.2
988573468T,2019-01-16 17:00,17,52,4,34.8
988573468T,2019-01-16 18:00,18,52,6,23.0
988573468T,2019-01-16 19:00,19,52,2,40.0
988573468T,2019-01-16 21:00,21,52,2,60.0
988573468T,2019-01-17 00:00,0,52,1,22.0
988573468T,2019-01-17 04:00,4,52,1,50.0
988573468T,2019-01-17 05:00,5,52,7,31.7
988573468T,2019-01-17 06:00,6,52,6,30.8
988573468T,2019-01-17 07:00,7,52,7,26.9
988573468T,2019-01-17 08:00,8,52,1,26.0
988573468T,2019-01-17 09:00,9,52,9,16.4
988573468T,2019-01-17 10:00,10,52,2,43.5
988573468T,2019-01-17 11:00,11,52,10,18.6
988573468T,2019-01-17 12:00,12,52,5,27.0
988573468T,2019-01-17 13:00,13,52,4,28.0
988573468T,2019-01-17 14:00,14,52,3,17.7
988573468T,2019-01-17 15:00,15,52,4,10.8
988573468T,2019-01-17 16:00,16,52,4,14.2
988573468T,2019-01-17 18:00,18,52,5,26.2
988573468T,2019-01-17 19:00,19,52,3,29.3
988573468T,2019-01-17 20:00,20,52,5,26.2
988573468T,2019-01-18 04:00,4,52,3,41.3
988573468T,2019-01-18 05:00,5,52,3,16.3
988573468T,2019-01-18 06:00,6,52,6,29.2
988573468T,2019-01-18 07:00,7,52,5,27.6
988573468T,2019-01-18 08:00,8,52,4,15.0
988573468T,2019-01-18 09:00,9,52,6,25.3
988573468T,2019-01-18 10:00,10,52,7,12.4
988573468T,2019-01-18 11:00,11,52,9,10.2
988573468T,2019-01-18 12:00,12,52,3,29.0
988573468T,2019-01-18 13:00,13,52,9,17.6
988573468T,2019-01-18 14:00,14,52,7,18.4
988573468T,2019-01-18 15:00,15,52,7,26.0
988573468T,2019-01-18 16:00,16,52,10,31.7
988573468T,2019-01-18 17:00,17,52,6,18.5
988573468T,2019-01-18 18:00,18,52,3,25.7
988573468T,2019-01-18 19:00,19,52,5,23.6
988573468T,2019-01-18 20:00,20,52,2,41.5
988573468T,2019-01-18 21:00,21,52,1,37.0
988573468T,2019-01-18 22:00,22,52,5,36.6
988573468T,2019-01-21 03:00,3,52,1,39.0
988573468T,2019-01-21 04:00,4,52,1,42.0
988573468T,2019-01-21 05:00,5,52,1,44.0
988573468T,2019-01-21 06:00,6,52,8,21.1
988573468T,2019-01-21 07:00,7,52,5,19.4
988573468T,2019-01-21 08:00,8,52,2,25.5
988573468T,2019-01-21 09:00,9,52,9,25.9
988573468T,2019-01-21 10:00,10,52,8,25.2
988573468T,2019-01-21 11:00,11,52,4,19.5
988573468T,2019-01-21 12:00,12,52,8,20.8
988573468T,2019-01-21 13:00,13,52,1,32.0
988573468T,2019-01-21 14:00,14,52,4,18.2
988573468T,2019-01-21 15:00,15,52,9,20.7
988573468T,2019-01-21 16:00,16,52,2,19.5
988573468T,2019-01-21 17:00,17,52,5,20.2
988573468T,2019-01-21 18:00,18,52,7,14.7
988573468T,2019-01-21 19:00,19,52,3,22.7
988573468T,2019-01-21 20:00,20,52,2,14.5
988573468T,2019-01-21 21:00,21,52,1,27.0
988573468T,2019-01-22 04:00,4,52,1,36.0
988573468T,2019-01-22 05:00,5,52,7,35.0
988573468T,2019-01-22 06:00,6,52,8,36.6
988573468T,2019-01-22 07:00,7,52,14,25.6
988573468T,2019-01-22 08:00,8,52,4,19.5
988573468T,2019-01-22 09:00,9,52,10,17.9
988573468T,2019-01-22 10:00,10,52,5,12.2
988573468T,2019-01-22 11:00,11,52,3,16.3
988573468T,2019-01-22 12:00,12,52,13,14.1
988573468T,2019-01-22 13:00,13,52,14,16.6
988573468T,2019-01-22 14:00,14,52,7,20.7
988573468T,2019-01-22 15:00,15,52,7,20.0
988573468T,2019-01-22 16:00,16,52,3,26.0
988573468T,2019-01-22 17:00,17,52,7,21.4
988573468T,2019-01-22 18:00,18,52,5,23.4
988573468T,2019-01-22 19:00,19,52,4,30.0
988573468T,2019-01-22 20:00,20,52,1,37.0
988573468T,2019-01-22 21:00,21,52,4,32.5
988573468T,2019-01-22 23:00,23,52,1,44.0
988573468T,2019-01-23 03:00,3,52,1,27.0
988573468T,2019-01-23 04:00,4,52,1,41.0
988573468T,2019-01-23 05:00,5,52,3,28.0
988573468T,2019-01-23 06:00,6,52,7,24.0
988573468T,2019-01-23 07:00,7,52,5,23.8
988573468T,2019-01-23 08:00,8,52,5,9.2
988573468T,2019-01-23 09:00,9,52,1,49.0
988573468T,2019-01-23 11:00,11,52,10,19.1
988573468T,2019-01-23 12:00,12,52,12,22.6
988573468T,2019-01-23 13:00,13,52,5,19.2
988573468T,2019-01-23 14:00,14,52,1,39.0
988573468T,2019-01-23 15:00,15,52,8,7.8
988573468T,2019-01-23 16:00,16,52,5,18.2
988573468T,2019-01-23 17:00,17,52,8,29.4
988573468T,2019-01-23 18:00,18,52,5,25.2
988573468T,2019-01-23 19:00,19,52,4,22.2
988573468T,2019-01-23 20:00,20,52,2,30.0
988573468T,2019-01-24 04:00,4,52,1,35.0
988573468T,2019-01-24 05:00,5,52,3,20.0
988573468T,2019-01-24 06:00,6,52,8,30.5
988573468T,2019-01-24 07:00,7,52,10,25.7
988573468T,2019-01-24 08:00,8,52,7,32.6
988573468T,2019-01-24 09:00,9,52,15,22.3
988573468T,2019-01-24 10:00,10,52,10,17.8
988573468T,2019-01-24 11:00,11,52,6,14.8
988573468T,2019-01-24 12:00,12,52,7,14.3
988573468T,2019-01-24 13:00,13,52,10,17.2
988573468T,2019-01-24 14:00,14,52,3,17.7
988573468T,2019-01-24 15:00,15,52,5,28.2
988573468T,2019-01-24 16:00,16,52,4,18.8
988573468T,2019-01-24 17:00,17,52,3,15.0
988573468T,2019-01-24 18:00,18,52,5,32.6
988573468T,2019-01-24 19:00,19,52,4,24.8
988573468T,2019-01-24 20:00,20,52,3,33.3
988573468T,2019-01-25 03:00,3,52,1,18.0
988573468T,2019-01-25 04:00,4,52,2,31.5
