LINK-DIR,DATE-TIME,EPOCH-60MIN,COUNT
971628006T,2018-11-29 08:00,8,1
971628006T,2018-11-29 09:00,9,1
971628006T,2018-11-29 12:00,12,1
971628006T,2018-11-29 16:00,16,2
971628006T,2018-11-29 17:00,17,1
971628006T,2018-11-30 12:00,12,1
971628006T,2018-11-30 17:00,17,1
971628006T,2018-12-01 10:00,10,1
971628006T,2018-12-03 09:00,9,1
971628006T,2018-12-03 13:00,13,1
971628006T,2018-12-03 14:00,14,1
971628006T,2018-12-03 15:00,15,1
971628006T,2018-12-04 17:00,17,2
971628006T,2018-12-05 07:00,7,2
971628006T,2018-12-06 09:00,9,1
971628006T,2018-12-06 11:00,11,1
971628006T,2018-12-06 13:00,13,2
971628006T,2018-12-06 15:00,15,1
971628006T,2018-12-06 20:00,20,1
971628006T,2018-12-06 21:00,21,1
971628006T,2018-12-07 13:00,13,2
971628006T,2018-12-07 16:00,16,1
971628006T,2018-12-08 09:00,9,1
971628006T,2018-12-10 15:00,15,2
971628006T,2018-12-11 07:00,7,1
971628006T,2018-12-11 08:00,8,1
971628006T,2018-12-11 15:00,15,2
971628006T,2018-12-11 17:00,17,1
971628006T,2018-12-12 04:00,4,2
971628006T,2018-12-12 07:00,7,1
971628006T,2018-12-12 08:00,8,1
971628006T,2018-12-12 13:00,13,3
971628006T,2018-12-12 16:00,16,2
971628006T,2018-12-13 07:00,7,1
971628006T,2018-12-13 09:00,9,1
971628006T,2018-12-13 13:00,13,1
971628006T,2018-12-13 16:00,16,1
971628006T,2018-12-14 11:00,11,2
971628006T,2018-12-14 12:00,12,1
971628006T,2018-12-14 15:00,15,2
971628006T,2018-12-14 21:00,21,1
971628006T,2018-12-15 11:00,11,2
971628006T,2018-12-15 16:00,16,2
971628006T,2018-12-16 15:00,15,1
971628006T,2018-12-17 04:00,4,2
971628006T,2018-12-17 06:00,6,2
971628006T,2018-12-17 08:00,8,1
971628006T,2018-12-17 11:00,11,2
971628006T,2018-12-17 15:00,15,2
971628006T,2018-12-17 17:00,17,1
971628006T,2018-12-18 07:00,7,2
971628006T,2018-12-18 09:00,9,1
971628006T,2018-12-18 10:00,10,1
971628006T,2018-12-18 12:00,12,2
971628006T,2018-12-18 13:00,13,1
971628006T,2018-12-18 18:00,18,1
971628006T,2018-12-19 06:00,6,1
971628006T,2018-12-19 07:00,7,4
971628006T,2018-12-19 15:00,15,1
971628006T,2018-12-19 16:00,16,1
971628006T,2018-12-20 08:00,8,1
971628006T,2018-12-20 09:00,9,1
971628006T,2018-12-20 16:00,16,1
971628006T,2018-12-21 06:00,6,1
971628006T,2018-12-21 09:00,9,1
971628006T,2018-12-22 08:00,8,1
971628006T,2018-12-22 15:00,15,2
971628006T,2018-12-24 08:00,8,3
971628006T,2018-12-24 09:00,9,1
971628006T,2018-12-24 12:00,12,2
971628006T,2018-12-27 11:00,11,1
971628006T,2018-12-28 06:00,6,1
971628006T,2018-12-28 07:00,7,1
971628006T,2018-12-28 19:00,19,1
971628006T,2018-12-29 18:00,18,1
971628006T,2018-12-30 12:00,12,4
971628006T,2018-12-30 18:00,18,1
971628006T,2018-12-31 06:00,6,1
971628006T,2018-12-31 10:00,10,1
971628006T,2018-12-31 12:00,12,2
971628006T,2018-12-31 13:00,13,1
971628006T,2018-12-31 14:00,14,1
971628006T,2018-12-31 15:00,15,1
