LINK-DIR,DATE-TIME,EPOCH-60MIN,COUNT
1464943103T,2018-12-18 06:00,6,4
1464943103T,2018-12-18 07:00,7,1
1464943103T,2018-12-18 10:00,10,2
1464943103T,2018-12-18 12:00,12,1
1464943103T,2018-12-18 16:00,16,2
1464943103T,2018-12-19 06:00,6,2
1464943103T,2018-12-19 15:00,15,1
1464943103T,2018-12-20 07:00,7,2
1464943103T,2018-12-20 16:00,16,1
1464943103T,2018-12-20 17:00,17,1
1464943103T,2018-12-21 07:00,7,2
1464943103T,2018-12-21 09:00,9,2
1464943103T,2018-12-21 12:00,12,2
1464943103T,2018-12-21 13:00,13,2
1464943103T,2018-12-21 14:00,14,1
1464943103T,2018-12-22 07:00,7,2
1464943103T,2018-12-22 11:00,11,1
1464943103T,2018-12-22 15:00,15,1
1464943103T,2018-12-23 07:00,7,1
1464943103T,2018-12-23 09:00,9,1
1464943103T,2018-12-24 07:00,7,1
1464943103T,2018-12-24 10:00,10,2
1464943103T,2018-12-24 12:00,12,1
1464943103T,2018-12-26 15:00,15,1
1464943103T,2018-12-27 10:00,10,2
1464943103T,2018-12-29 09:00,9,2
1464943103T,2018-12-29 17:00,17,1
1464943103T,2018-12-30 14:00,14,1
1464943103T,2018-12-30 15:00,15,2
1464943103T,2018-12-31 08:00,8,3
